Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  6
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  300
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.36
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  298/1000 |     16s |        -45.40032 |  |   0.894214 |   -49.24058 |
|  299/1000 |     16s |        -45.30908 |  |   0.896568 |   -49.96614 |
|  300/1000 |     16s |        -45.39096 |  |   0.894564 |   -49.30619 |
|  301/1000 |     16s |        -45.68960 |  |   0.893616 |   -50.04979 |
|  302/1000 |     16s |        -45.70466 |  |   0.894203 |   -49.83321 |
|  303/1000 |     16s |        -45.71911 |  |   0.895756 |   -49.78204 |
|  304/1000 |     16s |        -45.71780 |  |   0.894399 |   -49.87129 |
|  305/1000 |     16s |        -45.75525 |  |   0.894465 |   -50.13596 |
|  306/1000 |     16s |        -45.76455 |  |   0.894579 |   -49.94075 |
|  307/1000 |     16s |        -45.73497 |  |   0.895185 |   -49.94983 |
|  308/1000 |     16s |        -45.75583 |  |   0.893091 |   -49.88722 |
|  309/1000 |     16s |        -45.72752 |  |   0.895516 |   -49.24163 |
|  310/1000 |     16s |        -45.80275 |  |   0.894802 |   -50.21121 |
|  311/1000 |     16s |        -45.84449 |  |   0.895568 |   -50.14103 |
|  312/1000 |     16s |        -45.78001 |  |   0.896812 |   -50.23915 |
|  313/1000 |     16s |        -45.78143 |  |   0.894147 |   -49.82981 |
|  314/1000 |     16s |        -45.83551 |  |   0.893291 |   -49.15500 |
|  315/1000 |     16s |        -45.87547 |  |   0.893734 |   -50.12875 |
|  316/1000 |     16s |        -45.85308 |  |   0.894883 |   -50.42992 |
|  317/1000 |     16s |        -45.77818 |  |   0.893564 |   -50.18789 |
|  318/1000 |     16s |        -45.85174 |  |   0.895440 |   -50.31441 |
|  319/1000 |     16s |        -45.82925 |  |   0.893723 |   -50.31382 |
|  320/1000 |     16s |        -45.84874 |  |   0.895004 |   -50.37423 |
|  321/1000 |     16s |        -45.86563 |  |   0.893231 |   -50.24581 |
|  322/1000 |     16s |        -45.88754 |  |   0.895905 |   -50.30238 |
|  323/1000 |     16s |        -45.89285 |  |   0.896197 |   -50.51496 |
|  324/1000 |     16s |        -45.90852 |  |   0.895257 |   -50.37636 |
|  325/1000 |     16s |        -45.91077 |  |   0.896135 |   -50.34054 |
|  326/1000 |     16s |        -45.93094 |  |   0.895739 |   -50.47278 |
|  327/1000 |     16s |        -45.91017 |  |   0.893457 |   -50.40520 |
|  328/1000 |     16s |        -45.91544 |  |   0.895711 |   -50.17972 |
|  329/1000 |     16s |        -45.93252 |  |   0.893614 |   -50.19398 |
|  330/1000 |     16s |        -45.91740 |  |   0.895716 |   -50.36636 |
|  331/1000 |     16s |        -45.94555 |  |   0.895137 |   -49.64835 |
|  332/1000 |     16s |        -45.94572 |  |   0.894918 |   -50.02745 |
|  333/1000 |     16s |        -45.92957 |  |   0.892679 |   -50.40816 |
|  334/1000 |     16s |        -45.93160 |  |   0.894175 |   -50.13456 |
|  335/1000 |     16s |        -45.98124 |  |   0.893326 |   -49.80397 |
|  336/1000 |     16s |        -45.97871 |  |   0.892002 |   -50.21036 |
|  337/1000 |     16s |        -46.00938 |  |   0.897274 |   -50.16368 |
|  338/1000 |     16s |        -45.94122 |  |   0.892866 |   -49.98809 |
|  339/1000 |     16s |        -45.96804 |  |   0.894356 |   -50.13632 |
|  340/1000 |     16s |        -45.96143 |  |   0.893880 |   -50.43585 |
|  341/1000 |     16s |        -46.03368 |  |   0.895696 |   -50.39720 |
|  342/1000 |     16s |        -46.02160 |  |   0.893792 |   -50.11321 |
|  343/1000 |     16s |        -46.02020 |  |   0.893900 |   -50.42206 |
|  344/1000 |     16s |        -46.03569 |  |   0.895197 |   -50.52722 |
|  345/1000 |     16s |        -46.04529 |  |   0.893328 |   -49.97572 |
|  346/1000 |     16s |        -45.99139 |  |   0.894434 |   -50.10740 |
|  347/1000 |     16s |        -46.03205 |  |   0.892352 |   -50.24818 |
|  348/1000 |     16s |        -46.05099 |  |   0.893540 |   -50.51246 |
|  349/1000 |     16s |        -46.08916 |  |   0.894766 |   -50.42671 |
|  350/1000 |     16s |        -46.08115 |  |   0.895655 |   -50.47888 |
|  351/1000 |     16s |        -46.06064 |  |   0.896620 |   -50.41140 |
|  352/1000 |     16s |        -46.08262 |  |   0.894096 |   -49.71186 |
|  353/1000 |     16s |        -46.05675 |  |   0.894113 |   -50.56643 |
|  354/1000 |     16s |        -46.10872 |  |   0.894578 |   -50.22562 |
|  355/1000 |     16s |        -46.09634 |  |   0.892669 |   -50.49385 |
|  356/1000 |     16s |        -46.08644 |  |   0.895482 |   -50.58520 |
|  357/1000 |     16s |        -46.08464 |  |   0.895311 |   -50.40684 |
|  358/1000 |     16s |        -46.05469 |  |   0.894409 |   -49.82960 |
|  359/1000 |     16s |        -46.07212 |  |   0.893901 |   -50.41149 |
|  360/1000 |     17s |        -46.08562 |  |   0.894652 |   -50.45370 |
|  361/1000 |     16s |        -46.07073 |  |   0.893261 |   -50.24303 |
|  362/1000 |     16s |        -46.13875 |  |   0.895193 |   -50.60979 |
|  363/1000 |     16s |        -46.16607 |  |   0.894733 |   -49.96075 |
|  364/1000 |     16s |        -46.14466 |  |   0.895822 |   -50.25296 |
|  365/1000 |     16s |        -46.11157 |  |   0.894091 |   -50.46762 |
|  366/1000 |     16s |        -46.17070 |  |   0.895379 |   -50.55138 |
|  367/1000 |     16s |        -46.15717 |  |   0.894630 |   -50.14112 |
|  368/1000 |     16s |        -46.18034 |  |   0.894491 |   -50.12776 |
|  369/1000 |     16s |        -46.19616 |  |   0.894811 |   -50.82211 |
|  370/1000 |     16s |        -46.19949 |  |   0.894012 |   -49.71438 |
|  371/1000 |     16s |        -46.13731 |  |   0.895854 |   -50.64832 |
|  372/1000 |     16s |        -46.20301 |  |   0.895005 |   -50.24548 |
|  373/1000 |     16s |        -45.43752 |  |   0.894010 |   -50.45901 |
|  374/1000 |     16s |        -46.17259 |  |   0.894355 |   -50.28856 |
|  375/1000 |     16s |        -46.19359 |  |   0.894244 |   -50.46827 |
|  376/1000 |     16s |        -46.18215 |  |   0.893766 |   -50.58929 |
|  377/1000 |     16s |        -46.20015 |  |   0.893722 |   -50.61340 |
|  378/1000 |     16s |        -46.24009 |  |   0.894895 |   -50.65029 |
|  379/1000 |     16s |        -46.21955 |  |   0.895500 |   -50.75708 |
|  380/1000 |     16s |        -46.17062 |  |   0.895019 |   -50.48787 |
|  381/1000 |     16s |        -46.23079 |  |   0.893307 |   -50.89758 |
|  382/1000 |     16s |        -46.22081 |  |   0.895018 |   -50.58215 |
|  383/1000 |     16s |        -46.23699 |  |   0.894597 |   -50.62648 |
|  384/1000 |     16s |        -46.21956 |  |   0.894650 |   -50.56013 |
|  385/1000 |     16s |        -46.24124 |  |   0.894357 |   -50.75969 |
|  386/1000 |     16s |        -46.25947 |  |   0.895272 |   -50.68935 |
|  387/1000 |     16s |        -46.21944 |  |   0.894253 |   -50.74813 |
|  388/1000 |     16s |        -46.27882 |  |   0.894096 |   -50.53169 |
|  389/1000 |     16s |        -46.25790 |  |   0.895790 |   -50.58232 |
|  390/1000 |     16s |        -46.25499 |  |   0.897163 |   -50.76032 |
|  391/1000 |     16s |        -46.26673 |  |   0.893863 |   -50.06842 |
|  392/1000 |     16s |        -46.23231 |  |   0.894077 |   -50.02761 |
|  393/1000 |     16s |        -46.30831 |  |   0.895191 |   -50.45222 |
|  394/1000 |     16s |        -46.28484 |  |   0.894938 |   -50.46734 |
|  395/1000 |     16s |        -46.30083 |  |   0.895589 |   -49.86669 |
|  396/1000 |     16s |        -46.25098 |  |   0.894937 |   -50.51023 |
|  397/1000 |     16s |        -46.28557 |  |   0.894961 |   -50.35897 |
|  398/1000 |     16s |        -46.30962 |  |   0.893465 |   -50.66888 |
|  399/1000 |     16s |        -46.29420 |  |   0.896161 |   -50.25601 |
|  400/1000 |     16s |        -46.23410 |  |   0.895703 |   -50.85786 |
|  401/1000 |     16s |        -46.56019 |  |   0.895354 |   -50.61421 |
|  402/1000 |     16s |        -46.51424 |  |   0.894576 |   -51.01572 |
|  403/1000 |     16s |        -46.50878 |  |   0.895226 |   -50.92966 |
|  404/1000 |     16s |        -46.51419 |  |   0.894250 |   -51.04901 |
|  405/1000 |     16s |        -46.52467 |  |   0.895800 |   -51.03624 |
|  406/1000 |     16s |        -46.57621 |  |   0.893959 |   -50.89714 |
|  407/1000 |     16s |        -46.60433 |  |   0.894229 |   -50.89417 |
|  408/1000 |     16s |        -46.59506 |  |   0.895583 |   -50.89194 |
|  409/1000 |     16s |        -46.57804 |  |   0.894349 |   -51.06487 |
|  410/1000 |     16s |        -46.55320 |  |   0.894478 |   -50.28265 |
|  411/1000 |     16s |        -46.59370 |  |   0.893313 |   -50.91473 |
|  412/1000 |     16s |        -46.59554 |  |   0.894890 |   -50.96516 |
|  413/1000 |     16s |        -46.59360 |  |   0.894008 |   -50.91829 |
|  414/1000 |     16s |        -46.65500 |  |   0.892707 |   -51.23961 |
|  415/1000 |     16s |        -46.60685 |  |   0.892780 |   -50.92670 |
|  416/1000 |     16s |        -46.62736 |  |   0.894348 |   -50.86581 |
|  417/1000 |     16s |        -46.64853 |  |   0.895613 |   -51.00462 |
|  418/1000 |     16s |        -46.62335 |  |   0.895903 |   -50.89939 |
|  419/1000 |     16s |        -46.66290 |  |   0.895297 |   -50.62438 |
|  420/1000 |     16s |        -46.65870 |  |   0.895283 |   -51.11543 |
|  421/1000 |     16s |        -46.56221 |  |   0.895990 |   -51.24861 |
|  422/1000 |     16s |        -46.63580 |  |   0.893782 |   -51.15953 |
|  423/1000 |     16s |        -46.69915 |  |   0.895485 |   -50.73927 |
|  424/1000 |     16s |        -46.66351 |  |   0.894646 |   -51.19593 |
|  425/1000 |     16s |        -46.69831 |  |   0.895177 |   -50.98113 |
|  426/1000 |     16s |        -46.63887 |  |   0.895494 |   -50.98694 |
|  427/1000 |     16s |        -46.67537 |  |   0.895162 |   -51.21441 |
|  428/1000 |     16s |        -46.69651 |  |   0.895271 |   -51.33673 |
|  429/1000 |     16s |        -46.70260 |  |   0.896815 |   -51.30043 |
|  430/1000 |     16s |        -46.69822 |  |   0.892967 |   -51.09129 |
|  431/1000 |     16s |        -46.68986 |  |   0.895606 |   -51.08508 |
|  432/1000 |     16s |        -46.65809 |  |   0.895442 |   -51.12532 |
|  433/1000 |     16s |        -46.75638 |  |   0.895304 |   -51.10865 |
|  434/1000 |     16s |        -46.74307 |  |   0.895451 |   -51.19013 |
|  435/1000 |     16s |        -46.76052 |  |   0.894803 |   -51.38642 |
|  436/1000 |     16s |        -46.65704 |  |   0.893745 |   -51.01148 |
|  437/1000 |     16s |        -46.72564 |  |   0.894501 |   -51.29071 |
|  438/1000 |     16s |        -46.77385 |  |   0.894928 |   -51.28852 |
|  439/1000 |     16s |        -46.76984 |  |   0.892937 |   -51.22823 |
|  440/1000 |     16s |        -46.75082 |  |   0.894804 |   -50.65498 |
|  441/1000 |     16s |        -46.76723 |  |   0.895992 |   -51.24991 |
|  442/1000 |     16s |        -46.73898 |  |   0.893324 |   -51.07480 |
|  443/1000 |     16s |        -46.77650 |  |   0.894885 |   -51.22550 |
|  444/1000 |     16s |        -46.78923 |  |   0.893087 |   -51.20448 |
|  445/1000 |     16s |        -46.78134 |  |   0.893429 |   -51.21805 |
|  446/1000 |     16s |        -46.82181 |  |   0.894523 |   -51.29384 |
|  447/1000 |     16s |        -46.81413 |  |   0.894645 |   -51.07723 |
|  448/1000 |     16s |        -46.77018 |  |   0.895586 |   -50.94546 |
|  449/1000 |     16s |        -46.84058 |  |   0.894104 |   -51.05753 |
|  450/1000 |     16s |        -46.79738 |  |   0.894343 |   -50.60830 |
|  451/1000 |     16s |        -46.82184 |  |   0.893065 |   -51.10489 |
|  452/1000 |     16s |        -46.86541 |  |   0.895273 |   -51.42464 |
|  453/1000 |     16s |        -46.83855 |  |   0.893961 |   -51.39995 |
|  454/1000 |     16s |        -46.75094 |  |   0.895692 |   -51.19495 |
|  455/1000 |     16s |        -46.82751 |  |   0.894545 |   -51.09422 |
|  456/1000 |     16s |        -46.80884 |  |   0.894756 |   -51.10729 |
|  457/1000 |     16s |        -46.85729 |  |   0.895235 |   -51.23439 |
|  458/1000 |     16s |        -46.80419 |  |   0.894037 |   -50.81444 |
|  459/1000 |     16s |        -46.83036 |  |   0.894783 |   -51.07306 |
|  460/1000 |     16s |        -46.80098 |  |   0.894735 |   -51.45854 |
|  461/1000 |     16s |        -46.87642 |  |   0.894639 |   -51.17378 |
|  462/1000 |     16s |        -46.82475 |  |   0.895596 |   -51.23879 |
|  463/1000 |     16s |        -46.86243 |  |   0.894634 |   -51.26048 |
|  464/1000 |     16s |        -46.83061 |  |   0.894917 |   -51.35618 |
|  465/1000 |     16s |        -46.84091 |  |   0.895847 |   -51.33935 |
|  466/1000 |     16s |        -46.88178 |  |   0.893965 |   -51.24567 |
|  467/1000 |     16s |        -46.86866 |  |   0.894318 |   -51.28226 |
|  468/1000 |     16s |        -46.88065 |  |   0.894411 |   -51.30972 |
|  469/1000 |     16s |        -46.89604 |  |   0.893358 |   -51.24136 |
|  470/1000 |     16s |        -46.88595 |  |   0.895012 |   -51.29472 |
|  471/1000 |     16s |        -46.84180 |  |   0.894484 |   -51.17461 |
|  472/1000 |     16s |        -46.88672 |  |   0.896342 |   -51.04828 |
|  473/1000 |     16s |        -46.89278 |  |   0.893570 |   -51.27473 |
|  474/1000 |     16s |        -46.91010 |  |   0.893041 |   -51.30330 |
|  475/1000 |     16s |        -46.91574 |  |   0.894616 |   -51.38064 |
|  476/1000 |     16s |        -46.95023 |  |   0.895356 |   -50.72374 |
|  477/1000 |     16s |        -46.91273 |  |   0.894860 |   -51.25598 |
|  478/1000 |     16s |        -46.89883 |  |   0.893858 |   -50.88029 |
|  479/1000 |     16s |        -46.89540 |  |   0.894261 |   -51.39497 |
|  480/1000 |     16s |        -46.92165 |  |   0.894290 |   -51.42262 |
|  481/1000 |     16s |        -46.93978 |  |   0.894712 |   -51.01536 |
|  482/1000 |     16s |        -46.89785 |  |   0.894277 |   -51.38340 |
|  483/1000 |     16s |        -46.96432 |  |   0.893352 |   -51.51734 |
|  484/1000 |     16s |        -46.92600 |  |   0.893884 |   -51.31548 |
|  485/1000 |     16s |        -46.96771 |  |   0.893350 |   -51.18911 |
|  486/1000 |     16s |        -47.00956 |  |   0.894758 |   -51.31234 |
|  487/1000 |     16s |        -46.98606 |  |   0.895076 |   -51.42961 |
|  488/1000 |     16s |        -46.97789 |  |   0.894163 |   -51.49914 |
|  489/1000 |     16s |        -46.99130 |  |   0.894838 |   -51.30936 |
|  490/1000 |     16s |        -46.98242 |  |   0.894625 |   -51.33277 |
|  491/1000 |     16s |        -46.94006 |  |   0.894752 |   -51.34845 |
|  492/1000 |     16s |        -46.99657 |  |   0.892698 |   -51.42805 |
|  493/1000 |     16s |        -46.97603 |  |   0.894129 |   -51.46819 |
|  494/1000 |     16s |        -46.95514 |  |   0.894598 |   -51.48891 |
|  495/1000 |     16s |        -46.96501 |  |   0.893208 |   -51.04437 |
|  496/1000 |     16s |        -46.96762 |  |   0.895047 |   -51.52035 |
|  497/1000 |     16s |        -47.01831 |  |   0.895429 |   -51.45083 |
|  498/1000 |     16s |        -46.99381 |  |   0.895093 |   -51.19205 |
|  499/1000 |     16s |        -46.97172 |  |   0.896388 |   -51.40670 |
|  500/1000 |     16s |        -46.99320 |  |   0.895377 |   -51.37552 |
|  501/1000 |     16s |        -47.10709 |  |   0.893752 |   -51.54874 |
|  502/1000 |     16s |        -47.18627 |  |   0.895992 |   -51.69891 |
|  503/1000 |     16s |        -47.17106 |  |   0.894979 |   -51.66170 |
|  504/1000 |     16s |        -47.13422 |  |   0.895518 |   -51.52224 |
|  505/1000 |     16s |        -46.91495 |  |   0.893864 |   -51.59866 |
|  506/1000 |     16s |        -47.24126 |  |   0.892812 |   -51.60725 |
|  507/1000 |     16s |        -47.19965 |  |   0.894439 |   -51.30066 |
|  508/1000 |     16s |        -47.17907 |  |   0.894114 |   -51.28093 |
|  509/1000 |     16s |        -47.20798 |  |   0.895144 |   -51.60668 |
|  510/1000 |     16s |        -47.19513 |  |   0.894791 |   -51.59178 |
|  511/1000 |     16s |        -47.22072 |  |   0.894884 |   -51.51269 |
|  512/1000 |     16s |        -47.24344 |  |   0.893485 |   -51.68617 |
|  513/1000 |     16s |        -47.23118 |  |   0.893170 |   -51.67018 |
|  514/1000 |     16s |        -47.22491 |  |   0.894313 |   -51.78006 |
|  515/1000 |     16s |        -47.14497 |  |   0.894065 |   -51.51281 |
|  516/1000 |     16s |        -47.20885 |  |   0.893743 |   -51.65482 |
|  517/1000 |     16s |        -47.23837 |  |   0.894754 |   -51.79815 |
|  518/1000 |     16s |        -47.18469 |  |   0.894244 |   -51.64803 |
|  519/1000 |     16s |        -47.20837 |  |   0.894468 |   -51.68867 |
|  520/1000 |     16s |        -47.27045 |  |   0.895630 |   -51.72077 |
|  521/1000 |     16s |        -47.23587 |  |   0.894907 |   -51.79515 |
|  522/1000 |     16s |        -47.22794 |  |   0.894294 |   -51.79043 |
|  523/1000 |     16s |        -47.23431 |  |   0.895058 |   -51.68316 |
|  524/1000 |     16s |        -47.27094 |  |   0.895485 |   -51.63149 |
|  525/1000 |     16s |        -47.20162 |  |   0.895182 |   -51.57984 |
|  526/1000 |     16s |        -47.26765 |  |   0.894124 |   -51.64358 |
|  527/1000 |     16s |        -47.25054 |  |   0.893142 |   -51.64973 |
|  528/1000 |     16s |        -47.32085 |  |   0.894551 |   -51.71486 |
|  529/1000 |     16s |        -47.25038 |  |   0.893688 |   -51.62785 |
|  530/1000 |     16s |        -47.27863 |  |   0.895567 |   -51.75308 |
|  531/1000 |     16s |        -47.29972 |  |   0.894555 |   -51.75497 |
|  532/1000 |     16s |        -47.30783 |  |   0.893877 |   -51.82352 |
|  533/1000 |     16s |        -47.29332 |  |   0.895488 |   -51.55125 |
|  534/1000 |     16s |        -47.29751 |  |   0.894948 |   -51.74896 |
|  535/1000 |     16s |        -47.31004 |  |   0.892781 |   -51.66545 |
|  536/1000 |     16s |        -47.28566 |  |   0.895575 |   -51.84803 |
|  537/1000 |     16s |        -47.29329 |  |   0.894115 |   -51.70379 |
|  538/1000 |     16s |        -47.32477 |  |   0.895788 |   -51.81980 |
|  539/1000 |     16s |        -47.30859 |  |   0.895610 |   -51.81431 |
|  540/1000 |     16s |        -47.25741 |  |   0.894535 |   -51.90471 |
|  541/1000 |     16s |        -47.33923 |  |   0.896534 |   -51.66369 |
|  542/1000 |     16s |        -47.27297 |  |   0.895027 |   -51.90433 |
|  543/1000 |     16s |        -47.32416 |  |   0.895654 |   -51.67208 |
|  544/1000 |     16s |        -47.28654 |  |   0.893424 |   -51.77262 |
|  545/1000 |     16s |        -47.33454 |  |   0.893660 |   -51.91354 |
|  546/1000 |     16s |        -47.33107 |  |   0.896265 |   -51.80837 |
|  547/1000 |     16s |        -47.34599 |  |   0.894898 |   -51.91884 |
|  548/1000 |     16s |        -47.23258 |  |   0.895589 |   -51.75778 |
|  549/1000 |     16s |        -47.33805 |  |   0.895202 |   -51.80200 |
|  550/1000 |     16s |        -47.27204 |  |   0.894434 |   -51.78701 |
|  551/1000 |     16s |        -47.33577 |  |   0.895613 |   -51.82632 |
|  552/1000 |     16s |        -47.33661 |  |   0.894742 |   -51.84042 |
|  553/1000 |     16s |        -47.36628 |  |   0.894387 |   -51.78114 |
|  554/1000 |     16s |        -47.34458 |  |   0.894927 |   -51.84648 |
|  555/1000 |     16s |        -47.33396 |  |   0.894036 |   -51.85631 |
|  556/1000 |     16s |        -47.32255 |  |   0.894149 |   -51.84635 |
|  557/1000 |     16s |        -47.37445 |  |   0.894455 |   -51.78455 |
|  558/1000 |     16s |        -47.36036 |  |   0.893659 |   -51.74568 |
|  559/1000 |     16s |        -47.37144 |  |   0.895456 |   -51.87467 |
|  560/1000 |     16s |        -47.38156 |  |   0.894613 |   -51.79511 |
|  561/1000 |     16s |        -47.38944 |  |   0.895070 |   -51.69596 |
|  562/1000 |     16s |        -47.39164 |  |   0.894892 |   -51.67324 |
|  563/1000 |     16s |        -47.36194 |  |   0.894913 |   -51.95205 |
|  564/1000 |     16s |        -47.41262 |  |   0.894530 |   -51.75924 |
|  565/1000 |     16s |        -47.40437 |  |   0.895126 |   -51.77171 |
|  566/1000 |     16s |        -47.39346 |  |   0.894618 |   -51.89565 |
|  567/1000 |     16s |        -47.42717 |  |   0.893475 |   -51.91627 |
|  568/1000 |     16s |        -47.42633 |  |   0.894970 |   -51.71177 |
|  569/1000 |     16s |        -47.34555 |  |   0.896066 |   -51.93846 |
|  570/1000 |     16s |        -47.37018 |  |   0.895065 |   -51.91109 |
|  571/1000 |     16s |        -47.38999 |  |   0.894627 |   -51.93017 |
|  572/1000 |     16s |        -47.44354 |  |   0.895279 |   -51.67002 |
|  573/1000 |     16s |        -47.45082 |  |   0.894757 |   -52.06103 |
|  574/1000 |     16s |        -47.42065 |  |   0.892718 |   -51.86814 |
|  575/1000 |     16s |        -47.46598 |  |   0.893952 |   -51.84253 |
|  576/1000 |     16s |        -47.44868 |  |   0.894667 |   -51.85927 |
|  577/1000 |     16s |        -47.44627 |  |   0.893239 |   -51.88300 |
|  578/1000 |     16s |        -46.07892 |  |   0.895245 |   -51.96195 |
|  579/1000 |     16s |        -47.41089 |  |   0.895250 |   -51.96483 |
|  580/1000 |     16s |        -47.38002 |  |   0.894547 |   -52.03934 |
|  581/1000 |     16s |        -47.41933 |  |   0.896052 |   -51.78740 |
|  582/1000 |     16s |        -47.47230 |  |   0.895669 |   -51.95367 |
|  583/1000 |     16s |        -47.43131 |  |   0.895700 |   -51.85882 |
|  584/1000 |     16s |        -47.45645 |  |   0.894827 |   -51.89440 |
|  585/1000 |     16s |        -47.49310 |  |   0.895932 |   -52.06632 |
|  586/1000 |     16s |        -47.47136 |  |   0.895256 |   -51.84466 |
|  587/1000 |     16s |        -47.48201 |  |   0.894675 |   -51.88348 |
|  588/1000 |     16s |        -47.48173 |  |   0.896249 |   -51.96185 |
|  589/1000 |     16s |        -47.46315 |  |   0.895114 |   -51.99035 |
|  590/1000 |     16s |        -47.47270 |  |   0.894023 |   -52.09099 |
|  591/1000 |     16s |        -47.49657 |  |   0.894088 |   -51.82092 |
|  592/1000 |     16s |        -47.45450 |  |   0.894287 |   -51.87033 |
|  593/1000 |     16s |        -47.47556 |  |   0.896292 |   -51.91755 |
|  594/1000 |     16s |        -47.45495 |  |   0.895287 |   -52.00374 |
|  595/1000 |     16s |        -47.49086 |  |   0.895284 |   -51.96537 |
|  596/1000 |     16s |        -47.52536 |  |   0.896337 |   -51.81431 |
|  597/1000 |     16s |        -47.54955 |  |   0.894257 |   -52.13614 |
|  598/1000 |     16s |        -47.49263 |  |   0.895350 |   -52.03665 |
|  599/1000 |     16s |        -47.48546 |  |   0.894282 |   -51.96879 |
|  600/1000 |     16s |        -47.55111 |  |   0.893919 |   -52.06037 |
|  601/1000 |     16s |        -47.64415 |  |   0.893284 |   -52.13153 |
|  602/1000 |     16s |        -47.63462 |  |   0.893842 |   -52.11331 |
|  603/1000 |     16s |        -47.65878 |  |   0.895412 |   -51.93195 |
|  604/1000 |     16s |        -47.68204 |  |   0.894384 |   -52.02756 |
|  605/1000 |     16s |        -47.65237 |  |   0.893320 |   -52.09447 |
|  606/1000 |     16s |        -47.63585 |  |   0.893286 |   -52.10954 |
|  607/1000 |     16s |        -47.63650 |  |   0.894228 |   -52.13115 |
|  608/1000 |     16s |        -47.65750 |  |   0.894262 |   -52.17606 |
|  609/1000 |     16s |        -47.67544 |  |   0.895332 |   -52.19365 |
|  610/1000 |     16s |        -47.64829 |  |   0.892606 |   -52.17520 |
|  611/1000 |     16s |        -47.69784 |  |   0.892757 |   -52.11832 |
|  612/1000 |     16s |        -47.69190 |  |   0.893952 |   -52.07385 |
|  613/1000 |     16s |        -47.55007 |  |   0.895217 |   -52.25376 |
|  614/1000 |     16s |        -47.65606 |  |   0.892653 |   -52.17675 |
|  615/1000 |     16s |        -47.73551 |  |   0.895455 |   -52.13314 |
|  616/1000 |     16s |        -47.69064 |  |   0.895019 |   -52.22125 |
|  617/1000 |     16s |        -47.74560 |  |   0.894994 |   -52.05916 |
|  618/1000 |     16s |        -47.72955 |  |   0.894655 |   -52.20657 |
|  619/1000 |     16s |        -47.70584 |  |   0.894929 |   -52.10006 |
|  620/1000 |     16s |        -47.74305 |  |   0.895472 |   -52.06520 |
|  621/1000 |     16s |        -47.71347 |  |   0.896051 |   -52.30740 |
|  622/1000 |     16s |        -47.64950 |  |   0.894552 |   -52.23343 |
|  623/1000 |     16s |        -47.71834 |  |   0.894443 |   -52.14412 |
|  624/1000 |     16s |        -47.78176 |  |   0.894584 |   -51.98347 |
|  625/1000 |     16s |        -47.73863 |  |   0.893860 |   -52.16493 |
|  626/1000 |     16s |        -47.77936 |  |   0.895990 |   -52.28659 |
|  627/1000 |     16s |        -47.70763 |  |   0.895427 |   -52.24059 |
|  628/1000 |     16s |        -47.73375 |  |   0.894480 |   -52.22820 |
|  629/1000 |     16s |        -47.78646 |  |   0.894423 |   -52.30922 |
|  630/1000 |     16s |        -47.78169 |  |   0.893485 |   -52.16476 |
|  631/1000 |     16s |        -47.77826 |  |   0.895337 |   -52.20742 |
|  632/1000 |     16s |        -47.74673 |  |   0.894263 |   -52.10319 |
|  633/1000 |     16s |        -47.78729 |  |   0.894018 |   -52.20342 |
|  634/1000 |     16s |        -47.78616 |  |   0.893947 |   -52.16170 |
|  635/1000 |     16s |        -47.77222 |  |   0.893749 |   -52.16520 |
|  636/1000 |     16s |        -47.77789 |  |   0.894870 |   -52.24721 |
|  637/1000 |     16s |        -47.74835 |  |   0.895017 |   -52.33499 |
|  638/1000 |     16s |        -47.77392 |  |   0.895509 |   -52.31748 |
|  639/1000 |     16s |        -47.73191 |  |   0.896041 |   -52.30731 |
|  640/1000 |     16s |        -47.79569 |  |   0.895483 |   -52.31454 |
|  641/1000 |     16s |        -47.83551 |  |   0.892390 |   -52.22934 |
|  642/1000 |     16s |        -47.85807 |  |   0.894641 |   -52.10258 |
|  643/1000 |     16s |        -47.75319 |  |   0.894427 |   -52.13203 |
|  644/1000 |     16s |        -47.84108 |  |   0.894394 |   -52.36653 |
|  645/1000 |     16s |        -47.83813 |  |   0.894526 |   -52.21181 |
|  646/1000 |     16s |        -47.86484 |  |   0.895079 |   -52.31104 |
|  647/1000 |     16s |        -47.76557 |  |   0.893517 |   -52.24900 |
|  648/1000 |     16s |        -47.81678 |  |   0.895793 |   -52.27403 |
|  649/1000 |     16s |        -46.54115 |  |   0.893972 |   -52.35367 |
|  650/1000 |     16s |        -47.82258 |  |   0.894107 |   -52.34297 |
|  651/1000 |     16s |        -47.80626 |  |   0.894758 |   -52.16674 |
